ensembl_id,disease_efo_id,association_score
ENSG00000132671,EFO_0003888,0.012337224010874333
ENSG00000005022,EFO_0000319,0.0014800995840213117
ENSG00000160200,MONDO_0009582,0.0442198251971167
ENSG00000162692,EFO_0000519,0.0854092446050042
ENSG00000104549,EFO_0003914,0.005352615690103738
ENSG00000102970,EFO_0001361,0.003700248960053279
ENSG00000102970,EFO_0000775,0.0014800995840213117
ENSG00000136826,EFO_1000024,0.0015170640894934155
ENSG00000116678,MONDO_0008903,0.021394908121096606
ENSG00000120885,MONDO_0013758,0.031252302716609996
ENSG00000136826,MONDO_0017778,0.04262830700552045
ENSG00000110887,EFO_0005772,0.21829342170109675
ENSG00000160200,EFO_0001074,0.002220149376031967
ENSG00000081052,MONDO_0010298,0.044275328931517505
ENSG00000100453,EFO_0007517,0.013585040332181457
ENSG00000075043,HP_0002411,0.5452032920062992
ENSG00000110876,MONDO_0004928,0.002220149376031967
ENSG00000177272,EFO_0000339,0.009813471380834635
ENSG00000120885,MONDO_0003024,0.019775774997618078
ENSG00000167986,EFO_0000499,0.003700248960053279
ENSG00000029559,EFO_0009448,0.020526912950628078
ENSG00000111752,EFO_0003060,0.003700248960053279
ENSG00000239672,EFO_0003959,0.0014800995840213117
ENSG00000129910,MONDO_0007732,0.003700248960053279
ENSG00000183960,EFO_0000537,0.20305642557359482
ENSG00000197405,EFO_0000556,0.04672384170637874
ENSG00000110801,EFO_0000764,0.0027751867200399593
ENSG00000081052,EFO_0000400,0.03172593458349681
ENSG00000152086,HP_0011451,0.25901742720372944
ENSG00000074416,EFO_0000712,0.01040962260217655
ENSG00000185513,EFO_0000571,0.009250622400133196
ENSG00000112116,EFO_1000965,0.007400497920106558
ENSG00000117984,EFO_1000044,0.007400497920106558
ENSG00000143473,EFO_0000569,0.07675960898243854
ENSG00000104549,EFO_0000474,0.009230065461466234
ENSG00000177000,MONDO_0011760,0.0051803485440745905
ENSG00000132199,EFO_0006340,0.40194838025110474
ENSG00000074416,MONDO_0014248,0.006845460576098566
ENSG00000120088,EFO_1001916,0.0029601991680426234
ENSG00000167419,HP_0012758,0.0014800995840213117
ENSG00000069956,MONDO_0005178,0.18495970298592235
ENSG00000116678,Orphanet_404469,0.10182563278852486
ENSG00000167419,EFO_0004533,0.0014800995840213117
ENSG00000053918,MONDO_0001823,0.004234729365394308
ENSG00000053918,MONDO_0024573,0.0014800995840213117
ENSG00000160200,Orphanet_891,0.05177223889397212
ENSG00000177272,MONDO_0020074,0.002590174272037295
ENSG00000120088,EFO_0022267,0.03051507640162632
ENSG00000161547,EFO_0001075,0.017621940027790894
ENSG00000140675,MONDO_0010264,0.031333708193731165
ENSG00000110876,EFO_0002913,0.025477383481049488
ENSG00000134852,MONDO_0100135,0.024790599741858425
ENSG00000145216,EFO_0000544,0.004625311200066598
ENSG00000053918,MONDO_0014621,0.08158123894677467
ENSG00000213593,EFO_0009458,0.041198467612476364
ENSG00000276043,EFO_0001645,0.38951878677807483
ENSG00000074416,MONDO_0008903,0.05481029745053052
ENSG00000114013,EFO_0000500,0.02199159483064917
ENSG00000085224,EFO_0000239,0.2820788177084882
ENSG00000137267,EFO_0004616,0.18501244800266392
ENSG00000181092,EFO_0010270,0.0014800995840213117
ENSG00000163930,MONDO_0003036,0.015649175129611993
ENSG00000145592,MONDO_0010679,0.4572693632155686
ENSG00000196549,DOID_7551,0.006845460576098566
ENSG00000070915,MONDO_0007732,0.0014800995840213117
ENSG00000161547,HP_0005528,0.002220149376031967
ENSG00000005022,HP_0010976,0.0014800995840213117
ENSG00000104549,EFO_0000478,0.0014800995840213117
ENSG00000134817,EFO_0009551,0.007400497920106558
ENSG00000079739,HP_0001520,0.008271700980812436
ENSG00000084453,EFO_0022335,0.03801965431940702
ENSG00000110801,MONDO_0004126,0.007531651188801779
ENSG00000117984,EFO_0004255,0.004440298752063934
ENSG00000116014,MONDO_0019154,0.05298242587329621
ENSG00000113657,EFO_0000519,0.01739117011225041
ENSG00000181019,EFO_0009676,0.0014800995840213117
ENSG00000198001,MONDO_0957981,0.03467873325361933
ENSG00000167258,EFO_1000317,0.18501244800266392
ENSG00000239672,EFO_0000341,0.002220149376031967
ENSG00000114013,EFO_1000491,0.0014800995840213117
ENSG00000171860,MONDO_0007254,0.08068795797870291
ENSG00000171049,EFO_0001065,0.012149150752174931
ENSG00000175591,EFO_0000612,0.021757586114622175
ENSG00000256269,HP_0003489,0.25901742720372944
ENSG00000084453,OBA_2045206,0.15435110976886168
ENSG00000197838,HP_0100806,0.003700248960053279
ENSG00000132681,MONDO_0054723,0.09547366949025468
ENSG00000244122,MONDO_0037821,0.5007623889079874
ENSG00000136826,EFO_0000181,0.3024515684385536
ENSG00000100721,EFO_0004696,0.38895288030190506
ENSG00000109861,EFO_0009860,0.002220149376031967
ENSG00000129219,EFO_0002496,0.006660448128095901
ENSG00000005022,EFO_1000785,0.002590174272037295
ENSG00000139734,EFO_0004235,0.04257506453437303
ENSG00000120885,EFO_1001050,0.010851596783516248
ENSG00000110887,MONDO_0002492,0.006660448128095901
ENSG00000116717,EFO_0004842,0.3908910859824378
ENSG00000085224,MONDO_0003453,0.18501244800266392
ENSG00000117984,MONDO_0001627,0.011779935547835465
ENSG00000134852,EFO_1001494,0.004070273856058606
ENSG00000103044,EFO_0006335,0.03447558700666524
ENSG00000120885,MONDO_0002358,0.003700248960053279
ENSG00000163507,EFO_0009709,0.007256599349437819
ENSG00000181092,MONDO_0008006,0.002590174272037295
ENSG00000120885,MONDO_0000432,0.002220149376031967
ENSG00000109390,HP_0001268,0.25901742720372944
ENSG00000109861,EFO_0004193,0.1696825494393996
ENSG00000129910,EFO_0009448,0.003700248960053279
ENSG00000169710,MONDO_0019917,0.02664179251238361
ENSG00000186340,EFO_0801555,0.22159300834654772
ENSG00000100453,EFO_0020685,0.07830280593256209
ENSG00000120885,HP_0001394,0.02266651233212174
ENSG00000129910,MONDO_0009685,0.004440298752063934
ENSG00000163930,MONDO_0018177,0.0018501244800266394
ENSG00000139625,EFO_1000796,0.0027751867200399593
ENSG00000172482,EFO_0000464,0.0014800995840213117
ENSG00000131477,MONDO_0007254,0.08372418443223135
ENSG00000177272,EFO_0009452,0.004070273856058606
ENSG00000107968,EFO_0000571,0.007418265338133663
ENSG00000140675,HP_0100806,0.03486811885127253
ENSG00000113657,MONDO_0018075,0.018131219904261066
ENSG00000110876,EFO_1000307,0.003700248960053279
ENSG00000070915,MONDO_0002616,0.004255286304061271
ENSG00000029559,MONDO_0021192,0.002220149376031967
ENSG00000256269,EFO_0003900,0.0014800995840213117
ENSG00000188229,EFO_0004220,0.07770522816111886
ENSG00000160584,HP_0000855,0.006660448128095901
ENSG00000171049,MONDO_0008038,0.03214776296494288
ENSG00000132681,EFO_0000685,0.08325560160119877
ENSG00000162692,MONDO_0000490,0.0020145799893623406
ENSG00000116981,EFO_0000275,0.24696994487717894
ENSG00000196549,EFO_0000495,0.008181661589451137
ENSG00000143473,OBA_VT0005265,0.022530204001905835
ENSG00000096060,MONDO_0002480,0.003700248960053279
ENSG00000163221,HP_0004398,0.0014800995840213117
ENSG00000181092,MONDO_0000771,0.0014800995840213117
ENSG00000163501,MONDO_0007481,0.05224011481803219
ENSG00000177272,EFO_0005537,0.021005563273944674
ENSG00000168785,EFO_0003888,0.09142575130499642
ENSG00000162692,MONDO_0002108,0.06858452561336086
ENSG00000134640,EFO_0000228,0.002754629781372996
ENSG00000163221,MONDO_0002630,0.010545709536151844
ENSG00000124767,EFO_1001461,0.050256509596961395
ENSG00000080166,EFO_0000681,0.02201648131231701
ENSG00000178035,MONDO_0002331,0.003700248960053279
ENSG00000163930,MONDO_0004126,0.0018501244800266394
ENSG00000183960,EFO_0005297,0.002220149376031967
ENSG00000117984,EFO_1001485,0.004440298752063934
ENSG00000173175,EFO_0022159,0.32521340025985535
ENSG00000111241,EFO_0001075,0.46253112000665986
ENSG00000139625,EFO_0011057,0.007400497920106558
ENSG00000117984,MONDO_0016006,0.003700248960053279
ENSG00000239672,MONDO_0008380,0.030516775451106065
ENSG00000107968,MONDO_0015760,0.01799776365244829
ENSG00000171860,EFO_1001351,0.02886194188841558
ENSG00000116717,MONDO_0002525,0.003700248960053279
ENSG00000102466,HP_0002075,0.002220149376031967
ENSG00000239672,EFO_0006859,0.002220149376031967
ENSG00000184205,MONDO_0001572,0.009620647296138525
ENSG00000163507,MONDO_0007254,0.10558251194159332
ENSG00000170608,EFO_1000789,0.031868428081089584
ENSG00000134852,MONDO_0017795,0.002220149376031967
ENSG00000163930,EFO_1000485,0.661598928061218
ENSG00000065559,EFO_0010351,0.03928802868199469
ENSG00000085117,EFO_0004725,0.28931316261789525
ENSG00000163507,EFO_0002618,0.0014800995840213117
ENSG00000134640,EFO_0004610,0.0027751867200399593
ENSG00000102970,EFO_0004244,0.10202449774290903
ENSG00000116678,EFO_0000701,0.0029601991680426234
ENSG00000160584,HP_0001397,0.007400497920106558
ENSG00000075043,MONDO_0021248,0.37002489600532784
ENSG00000107968,MONDO_0007795,0.032192165952463526
ENSG00000172482,EFO_0000341,0.003700248960053279
ENSG00000196549,MONDO_0005184,0.009941952247503149
ENSG00000134817,EFO_1000680,0.002220149376031967
ENSG00000126262,Orphanet_98813,0.031200499231169243
ENSG00000100453,MONDO_0800373,0.002220149376031967
ENSG00000084453,EFO_0003060,0.0014800995840213117
ENSG00000069956,MONDO_0030307,0.045476059719054794
ENSG00000101966,MONDO_0008734,0.049583336064713934
ENSG00000171786,MONDO_0013372,0.05266934369739837
ENSG00000171049,EFO_0020921,0.0027751867200399593
ENSG00000109861,EFO_0000719,0.23387544033412463
ENSG00000163930,EFO_0022258,0.024634186233462745
ENSG00000110801,EFO_0011011,0.022232056260920438
ENSG00000065559,HP_0005268,0.002220149376031967
ENSG00000186340,EFO_1000307,0.008767534341459575
ENSG00000100721,MONDO_0009833,0.003700248960053279
ENSG00000136826,EFO_0007985,0.27475737236976927
ENSG00000137070,EFO_0000540,0.0014800995840213117
ENSG00000084453,EFO_0004309,0.027410012664650762
ENSG00000177272,EFO_1001760,0.0051803485440745905
ENSG00000164588,OBA_2042371,0.2533951326305559
ENSG00000172482,EFO_0000495,0.004255286304061271
ENSG00000163930,EFO_1000483,0.37002489600532784
ENSG00000177272,MONDO_0010726,0.002590174272037295
ENSG00000139625,EFO_0005537,0.002220149376031967
ENSG00000197838,MONDO_0004975,0.002220149376031967
ENSG00000169710,MONDO_0007309,0.0014800995840213117
ENSG00000160200,MONDO_0019696,0.03462692976817858
ENSG00000065559,EFO_0009689,0.02297441232134449
ENSG00000096060,MONDO_0015974,0.003700248960053279
ENSG00000159899,MONDO_0800043,0.03211076047534236
ENSG00000116014,EFO_0009682,0.004440298752063934
ENSG00000029559,MONDO_0013459,0.032784205786072045
ENSG00000136826,EFO_0002608,0.011100746880159837
ENSG00000117984,EFO_0003888,0.005550373440079919
ENSG00000110876,HP_0001395,0.003700248960053279
ENSG00000110887,MONDO_0007739,0.004686982016067487
ENSG00000100387,HP_0000539,0.04557763007107509
ENSG00000110245,EFO_0022322,0.44829761674633223
ENSG00000029559,MONDO_0019772,0.0014800995840213117
ENSG00000084453,EFO_0022265,0.018810332197374106
ENSG00000126262,Orphanet_47,0.04410429520180839
ENSG00000084453,EFO_0005761,0.002220149376031967
ENSG00000140675,EFO_0000222,0.03095874963244577
ENSG00000005022,MONDO_0004979,0.024421643136351638
ENSG00000160584,MONDO_0007064,0.03366486503856473
ENSG00000106631,MONDO_0018075,0.0014800995840213117
ENSG00000132199,EFO_0004528,0.1894347190775812
ENSG00000116133,EFO_1001052,0.0014800995840213117
ENSG00000196549,MONDO_0002814,0.003700248960053279
ENSG00000005022,HP_0000112,0.0033302240640479507
ENSG00000196549,EFO_0000499,0.008860040565460907
ENSG00000140675,EFO_1002050,0.008580055060816875
ENSG00000197405,HP_0002202,0.0071949285334369315
ENSG00000172482,MONDO_0005575,0.04217954903442065
ENSG00000069956,MONDO_0024465,0.03749832296117993
ENSG00000110876,EFO_1001991,0.00849001566945558
ENSG00000167419,EFO_0000621,0.0014800995840213117
ENSG00000110801,Orphanet_654,0.003700248960053279
ENSG00000107968,Orphanet_983,0.04866752444710074
ENSG00000174748,MONDO_0002529,0.0014800995840213117
ENSG00000211459,MONDO_0005180,0.004440298752063934
ENSG00000101966,MONDO_0018899,0.0911217293514729
ENSG00000160584,EFO_0005246,0.034948234719543204
ENSG00000167258,EFO_0006807,0.12163813007595153
ENSG00000197405,HP_0100806,0.11429114215049979
ENSG00000139193,EFO_0008546,0.0365479158873065
ENSG00000101966,MONDO_0009571,0.0014800995840213117
ENSG00000181929,MONDO_0011962,0.004440298752063934
ENSG00000116133,MONDO_0000491,0.0014800995840213117
ENSG00000256269,EFO_0920022,0.39240435401237495
ENSG00000129910,EFO_0000544,0.03428136762918694
ENSG00000028277,HP_0002960,0.0014800995840213117
ENSG00000152086,EFO_1000355,0.07400497920106557
ENSG00000134852,EFO_0008569,0.0029601991680426234
ENSG00000028277,EFO_0002939,0.002754629781372996
ENSG00000161509,EFO_0009188,0.15712448807257393
ENSG00000196549,EFO_1000299,0.01802987419663294
ENSG00000239672,EFO_1001955,0.0014800995840213117
ENSG00000276043,EFO_0022337,0.12946306190391438
ENSG00000187764,MONDO_0002635,0.0029601991680426234
ENSG00000164588,Orphanet_99750,0.03955566138296955
ENSG00000187764,EFO_0000095,0.04160158351227987
ENSG00000276043,EFO_0002617,0.011100746880159837
ENSG00000116133,EFO_0004610,0.002590174272037295
ENSG00000134852,HP_0002721,0.004440298752063935
ENSG00000161547,EFO_1000388,0.3703949209013332
ENSG00000102970,EFO_0003767,0.02017711379816674
ENSG00000211459,MONDO_0008021,0.003700248960053279
ENSG00000110876,EFO_0003778,0.09480798442387178
ENSG00000070915,EFO_1000359,0.0051803485440745905
ENSG00000100453,HP_0011947,0.004234729365394308
ENSG00000134640,EFO_0004994,0.003700248960053279
ENSG00000167258,EFO_0003833,0.009620647296138525
ENSG00000206337,EFO_0000209,0.007400497920106558
ENSG00000106631,EFO_0009646,0.0014800995840213117
ENSG00000120885,EFO_1000318,0.002590174272037295
ENSG00000100453,MONDO_0024477,0.01345451635752706
ENSG00000175591,EFO_0004260,0.002590174272037295
ENSG00000165916,EFO_0005952,0.10831450983622624
ENSG00000079739,EFO_0022254,0.3976161031859896
ENSG00000145216,OBA_0003747,0.46927417647379693
ENSG00000160200,MONDO_0002334,0.003700248960053279
ENSG00000116717,EFO_0001379,0.0014800995840213117
ENSG00000244122,EFO_0801555,0.06372689754903237
ENSG00000029559,EFO_0005287,0.002220149376031967
ENSG00000139193,EFO_1001496,0.003700248960053279
ENSG00000109861,MONDO_0007056,0.0014800995840213117
ENSG00000163930,EFO_0008509,0.2775186720039959
ENSG00000170608,MONDO_0012923,0.031045088774847008
ENSG00000124767,EFO_0006888,0.002220149376031967
ENSG00000128645,OBA_1000110,0.0658047556995687
ENSG00000180530,EFO_0000195,0.00703047302410123
ENSG00000134852,EFO_0000564,0.0014800995840213117
ENSG00000143473,EFO_1001901,0.25901742720372944
ENSG00000160584,Orphanet_2697,0.03068246437676179
ENSG00000110801,HP_0100660,0.003700248960053279
ENSG00000100453,EFO_1001961,0.010569748568511374
ENSG00000159899,Orphanet_1788,0.03217736495662331
ENSG00000102466,MONDO_0018321,0.04839555614853683
ENSG00000050438,EFO_0005689,0.08102505200621445
ENSG00000171385,EFO_0005106,0.24663401657433767
ENSG00000101966,EFO_0000649,0.006660448128095901
ENSG00000163501,MONDO_0002253,0.007400497920106558
ENSG00000101966,MONDO_0013279,0.03626243980852213
ENSG00000171385,MONDO_0013318,0.011647857216900233
ENSG00000132681,MONDO_0015746,0.07447532195776567
ENSG00000110245,MONDO_0011448,0.031230101222849672
ENSG00000109390,EFO_1001496,0.3366198706715135
ENSG00000145216,EFO_0003060,0.18501244800266392
ENSG00000134817,EFO_1000044,0.0051803485440745905
ENSG00000110245,MONDO_0019439,0.002220149376031967
ENSG00000206337,EFO_0001065,0.0014800995840213117
ENSG00000120885,MONDO_0021118,0.004419741813396972
ENSG00000211459,EFO_0004540,0.016281095424234424
ENSG00000167419,MONDO_0008280,0.03195535001902011
ENSG00000145216,EFO_0000255,0.012580846464181148
ENSG00000120088,EFO_0022159,0.07740528049505871
ENSG00000160200,MONDO_0008476,0.03894882055352081
ENSG00000186340,EFO_0004986,0.0014800995840213117
ENSG00000181929,Orphanet_30,0.04651767980130979
ENSG00000163501,EFO_0009666,0.04705483260867752
ENSG00000187764,Orphanet_167,0.003700248960053279
ENSG00000134817,EFO_0008583,0.014965451349548816
ENSG00000109861,MONDO_0002635,0.014304922332715802
ENSG00000102970,MONDO_0001134,0.002220149376031967
ENSG00000180530,MONDO_0005277,0.009620647296138525
ENSG00000206530,MONDO_0033622,0.07997389191240485
ENSG00000120088,EFO_0000668,0.003160629320045509
ENSG00000116014,EFO_1001491,0.009415077909468897
ENSG00000134817,MONDO_0002050,0.02718065723261425
ENSG00000239672,EFO_1000263,0.002220149376031967
ENSG00000069956,EFO_1000758,0.017699524192254845
ENSG00000110801,EFO_0000621,0.019531113679828436
ENSG00000085224,MONDO_0043479,0.003700248960053279
ENSG00000100721,EFO_0005592,0.015909035601972148
ENSG00000110801,MONDO_0020066,0.002220149376031967
ENSG00000110801,EFO_0000519,0.09155013551009185
ENSG00000085117,MONDO_0009491,0.0029601991680426234
ENSG00000171860,MONDO_0009480,0.03567780047283371
ENSG00000175591,EFO_0007292,0.0014800995840213117
ENSG00000188229,EFO_0000333,0.004440298752063934
ENSG00000070915,EFO_0000621,0.005602860991450228
ENSG00000050438,EFO_0004255,0.06920621241219727
ENSG00000085117,MONDO_0970993,0.036543658729486186
ENSG00000074416,MONDO_0030996,0.039008024536881666
ENSG00000089163,MONDO_0024477,0.002220149376031967
ENSG00000159899,HP_0001987,0.007770522816111886
ENSG00000065559,EFO_0004710,0.0237479034354258
ENSG00000110801,EFO_1000961,0.06058449018201524
ENSG00000110876,MONDO_0957809,0.04196267333148421
ENSG00000163507,EFO_0008496,0.0014800995840213117
ENSG00000163930,MONDO_0018653,0.05519209121060804
ENSG00000145592,MONDO_0007254,0.0074724472054409265
ENSG00000160200,Orphanet_758,0.0014800995840213117
ENSG00000070915,EFO_0005251,0.0054881761147315385
ENSG00000180530,MONDO_0030925,0.04551306220865533
ENSG00000136826,MONDO_0001657,0.004070273856058606
ENSG00000124767,EFO_0000616,0.11232573000812492
ENSG00000128645,OBA_2050065,0.12054459489856528
ENSG00000110801,EFO_0004254,0.0014800995840213117
ENSG00000186340,EFO_0009315,0.18701770701254997
ENSG00000169710,EFO_0004906,0.015848546100740688
ENSG00000134817,EFO_0000713,0.03444909966282854
ENSG00000159899,EFO_0007789,0.1760154761441063
ENSG00000143878,EFO_0000612,0.0014800995840213117
ENSG00000110245,EFO_0022160,0.525296955827826
ENSG00000172482,MONDO_0013044,0.035285574083068066
ENSG00000096060,MONDO_0017413,0.009620647296138525
ENSG00000109390,EFO_1000789,0.25901742720372944
ENSG00000102466,EFO_0003060,0.03805260046350053
ENSG00000069956,MONDO_0033673,0.0413095793900348
ENSG00000165092,EFO_0004249,0.01919349859105272
ENSG00000134817,EFO_0000555,0.004440298752063934
ENSG00000163930,MONDO_0002492,0.0197911927016183
ENSG00000170608,EFO_0000763,0.006660448128095901
ENSG00000120885,MONDO_0009735,0.006660448128095901
ENSG00000244122,EFO_0001421,0.08893406415853952
ENSG00000070915,MONDO_0018237,0.0014800995840213117
ENSG00000139625,MONDO_0008903,0.012395834016178484
ENSG00000103044,EFO_0004214,0.011470771776165165
ENSG00000163930,EFO_1000504,0.2775186720039959
ENSG00000163930,MONDO_0015524,0.07083879950757999
ENSG00000113657,EFO_0001064,0.0018501244800266394
ENSG00000110876,EFO_0000095,0.010717976682180993
ENSG00000111752,OBA_2041446,0.026101562965158066
ENSG00000029559,EFO_1001471,0.0051803485440745905
ENSG00000163501,MONDO_0008708,0.007400497920106558
ENSG00000134640,MONDO_0005148,0.5718619780940607
ENSG00000069956,MONDO_0859522,0.03454552429105741
ENSG00000174748,EFO_0004587,0.04776242203677424
ENSG00000101966,HP_0100526,0.0027751867200399593
ENSG00000085224,MONDO_0004301,0.18501244800266392
ENSG00000136826,MONDO_0100147,0.006660448128095901
ENSG00000160584,MONDO_0021187,0.13391756842818822
ENSG00000139193,MONDO_0019402,0.002220149376031967
ENSG00000165092,EFO_0003818,0.007400497920106558
ENSG00000173175,EFO_0009885,0.3055625677294516
ENSG00000128645,MONDO_0008233,0.002220149376031967
ENSG00000168785,MONDO_0005575,0.041561234220791915
ENSG00000188229,MONDO_0004180,0.46253112000665986
ENSG00000163501,MONDO_0011128,0.031503919645893615
ENSG00000171860,MONDO_0008073,0.04599409457346224
ENSG00000181929,MONDO_0012859,0.03305062371119589
ENSG00000070915,MONDO_0018338,0.002220149376031967
ENSG00000256269,OBA_2045560,0.21677877669303983
ENSG00000132965,MP_0001845,0.002590174272037295
ENSG00000126262,MONDO_0044721,0.037720337898783124
ENSG00000110887,MONDO_0043579,0.012580846464181148
ENSG00000074416,MONDO_0004651,0.0029601991680426234
ENSG00000096060,MONDO_0020336,0.0019342843348503463
ENSG00000112116,EFO_0005772,0.002754629781372996
ENSG00000137070,EFO_0006336,0.054192466597809026
ENSG00000164588,MONDO_0018899,0.005920398336085247
ENSG00000180530,EFO_0022157,0.4259334337980468
ENSG00000159899,HP_0000842,0.0014800995840213117
ENSG00000160584,EFO_0021900,0.1574391331050177
ENSG00000167258,MONDO_0014804,0.0453724527481733
ENSG00000134817,HP_0001394,0.014737565098544719
ENSG00000160584,EFO_0022296,0.3661145122929551
ENSG00000085224,MONDO_0003519,0.2775186720039959
ENSG00000175591,EFO_0007834,0.07644097643310065
ENSG00000116117,EFO_0009622,0.25225756939681304
ENSG00000170608,EFO_0000503,0.003700248960053279
ENSG00000110876,MONDO_0022529,0.0024680444653540946
ENSG00000160584,EFO_0004260,0.002220149376031967
ENSG00000079739,EFO_0005543,0.029941181168431114
ENSG00000139193,HP_0002242,0.002220149376031967
ENSG00000084453,EFO_0800337,0.023685484455494506
ENSG00000163507,EFO_0000763,0.007770522816111886
ENSG00000129219,EFO_0000571,0.003700248960053279
ENSG00000134817,HP_0001667,0.002590174272037295
ENSG00000079739,MONDO_0011962,0.004440298752063934
ENSG00000116014,MONDO_0042491,0.043662937728628684
ENSG00000165092,EFO_0004208,0.022201493760319675
ENSG00000139193,EFO_0003095,0.035933528789850726
ENSG00000276043,EFO_0004312,0.4489619362110404
ENSG00000239672,MONDO_0019391,0.005660969770108177
ENSG00000110245,EFO_0004239,0.0523585227847539
ENSG00000116014,MONDO_0012657,0.012580846464181148
ENSG00000186340,MONDO_0001291,0.20813587216424415
ENSG00000085224,MONDO_0010997,0.002220149376031967
ENSG00000175591,EFO_0005741,0.002847136005374328
ENSG00000085117,EFO_0000365,0.009250622400133196
ENSG00000239672,EFO_0000183,0.04804937730138518
ENSG00000085224,EFO_0004209,0.0029601991680426234
ENSG00000143878,EFO_0001062,0.004856094445400973
ENSG00000110245,EFO_0920024,0.019252013817678135
ENSG00000159899,MONDO_0030506,0.033442850100961534
ENSG00000244122,EFO_0010623,0.05152704575335784
ENSG00000134817,MONDO_0004975,0.01544298267617488
ENSG00000175591,MONDO_0021945,0.002220149376031967
ENSG00000116717,MONDO_0010580,0.031000685787326367
ENSG00000206337,EFO_1000218,0.011100746880159837
ENSG00000168785,EFO_0000763,0.0014800995840213117
ENSG00000171385,EFO_0011011,0.20511938212044611
ENSG00000124767,EFO_0009783,0.016281095424234424
ENSG00000167258,MONDO_0011182,0.03456772578481773
ENSG00000140675,MONDO_0008733,0.03513016362674583
ENSG00000171049,HP_0000855,0.01805142440476975
ENSG00000239672,MONDO_0010302,0.01554104563222377
ENSG00000181929,Orphanet_332,0.04295248992829846
ENSG00000028277,MONDO_0008315,0.00834302097210598
ENSG00000171049,EFO_0600064,0.003515236512050615
ENSG00000028277,EFO_0001378,0.019626313467628442
ENSG00000172482,EFO_0003811,0.0014800995840213117
ENSG00000134640,EFO_0000676,0.019048881646354283
ENSG00000188229,EFO_1000391,0.007400497920106558
ENSG00000116117,EFO_0009003,0.3028014769304235
ENSG00000126262,MONDO_0011717,0.033198633669598014
ENSG00000116717,MONDO_0004737,0.002220149376031967
ENSG00000198001,MONDO_0015540,0.004625311200066598
ENSG00000140675,Orphanet_100,0.002220149376031967
ENSG00000171049,EFO_0006835,0.03131150669997084
ENSG00000187764,EFO_0000717,0.021903418149648714
ENSG00000124767,EFO_1001875,0.0014800995840213117
ENSG00000145216,MONDO_0019472,0.18501244800266392
ENSG00000084453,EFO_0022154,0.0270922499225683
ENSG00000183960,MONDO_0007573,0.03842338520119325
ENSG00000111241,EFO_0004838,0.050448960354365004
ENSG00000065559,MONDO_0002041,0.009201375946145006
ENSG00000110876,EFO_0003047,0.0051803485440745905
ENSG00000239672,MONDO_0002616,0.003946932224056831
ENSG00000139193,MONDO_0011988,0.05323918203724658
ENSG00000276043,EFO_0022326,0.34234113968124075
ENSG00000181929,MONDO_0007473,0.002220149376031967
ENSG00000198001,EFO_0000565,0.015692343802233888
ENSG00000075043,HP_0012531,0.017905299148311144
ENSG00000161509,EFO_0000495,0.003700248960053279
ENSG00000110876,MONDO_0010444,0.04163705142299951
ENSG00000137267,EFO_0000551,0.07400497920106557
ENSG00000110876,HP_0001410,0.002220149376031967
ENSG00000198001,HP_0032252,0.002220149376031967
ENSG00000163507,MONDO_0005178,0.007400497920106558
ENSG00000169710,EFO_1000613,0.003700248960053279
